arb_id,timestamp_iso,size,buy_px,sell_px,spread_realized,pnl
3365,2025-12-10 11:23:15,0.01,89916.23,90157.89,241.6600000000035,2.416600000000035
3366,2025-12-10 11:23:15,0.01,89916.23,90158.2,241.97000000000116,2.4197000000000117
3367,2025-12-10 11:23:15,0.01,89916.23,90158.2,241.97000000000116,2.4197000000000117
3368,2025-12-10 11:23:15,0.01,89916.23,90158.2,241.97000000000116,2.4197000000000117
3369,2025-12-10 11:23:15,0.01,89915.81,90158.2,242.38999999999942,2.4238999999999944
3370,2025-12-10 11:23:15,0.01,89915.81,90158.2,242.38999999999942,2.4238999999999944
3371,2025-12-10 11:23:15,0.01,89915.81,90158.2,242.38999999999942,2.4238999999999944
3372,2025-12-10 11:23:15,0.01,89915.81,90156.94,241.13000000000466,2.4113000000000464
3373,2025-12-10 11:23:15,0.01,89915.81,90156.94,241.13000000000466,2.4113000000000464
3374,2025-12-10 11:23:15,0.01,89915.81,90158.35,242.54000000000815,2.4254000000000815
3375,2025-12-10 11:23:15,0.01,89915.81,90158.35,242.54000000000815,2.4254000000000815
3379,2025-12-10 11:23:15,0.01,89916.31,90157.25,240.94000000000233,2.4094000000000233
3380,2025-12-10 11:23:15,0.01,89916.31,90157.25,240.94000000000233,2.4094000000000233
3401,2025-12-10 11:23:17,0.01,89936.15,90159.98,223.83000000000175,2.2383000000000175
3402,2025-12-10 11:23:17,0.01,89936.15,90159.98,223.83000000000175,2.2383000000000175
3403,2025-12-10 11:23:17,0.01,89933.51,90159.98,226.47000000000116,2.2647000000000115
3404,2025-12-10 11:23:17,0.01,89933.51,90161.28,227.77000000000407,2.2777000000000407
3405,2025-12-10 11:23:17,0.01,89933.51,90161.28,227.77000000000407,2.2777000000000407
3406,2025-12-10 11:23:17,0.01,89933.51,90161.28,227.77000000000407,2.2777000000000407
3412,2025-12-10 11:23:17,0.01,89935.1,90160.49,225.38999999999942,2.253899999999994
3424,2025-12-10 11:23:18,0.01,89932.7,90152.1,219.40000000000873,2.1940000000000874
3425,2025-12-10 11:23:18,0.01,89932.7,90152.1,219.40000000000873,2.1940000000000874
3444,2025-12-10 11:23:19,0.01,89926.53,90154.31,227.77999999999884,2.2777999999999885
3445,2025-12-10 11:23:19,0.01,89926.53,90154.31,227.77999999999884,2.2777999999999885
3446,2025-12-10 11:23:19,0.01,89926.767456,90154.31,227.54254399999627,2.275425439999963
3447,2025-12-10 11:23:19,0.01,89926.77,90154.31,227.5399999999936,2.275399999999936
3448,2025-12-10 11:23:19,0.01,89926.77,90154.31,227.5399999999936,2.275399999999936
3449,2025-12-10 11:23:19,0.01,89926.77,90154.31,227.5399999999936,2.275399999999936
3450,2025-12-10 11:23:19,0.01,89926.77,90154.32,227.5500000000029,2.275500000000029
3451,2025-12-10 11:23:19,0.01,89926.77,90154.32,227.5500000000029,2.275500000000029
3452,2025-12-10 11:23:19,0.01,89926.77,90154.32,227.5500000000029,2.275500000000029
3453,2025-12-10 11:23:19,0.01,89927.14188,90154.31654100001,227.17466100001184,2.2717466100001182
3513,2025-12-10 11:23:22,0.01,89930.95,90170.89,239.94000000000233,2.3994000000000235
3514,2025-12-10 11:23:22,0.01,89930.95,90170.89,239.94000000000233,2.3994000000000235
3515,2025-12-10 11:23:22,0.01,89930.95,90170.89,239.94000000000233,2.3994000000000235
3522,2025-12-10 11:23:29,0.01,89963.28,90171.82,208.54000000000815,2.0854000000000816
3551,2025-12-10 11:23:29,0.01,89960.53,90168.44,207.9100000000035,2.079100000000035
3552,2025-12-10 11:23:29,0.01,89960.53,90167.823416,207.29341600000043,2.0729341600000044
3661,2025-12-10 11:23:35,0.01,89963.62,90171.43,207.80999999999767,2.078099999999977
3741,2025-12-10 11:23:39,0.01,89934.43,90162.35,227.9200000000128,2.2792000000001282
3754,2025-12-10 11:23:39,0.01,89934.96,90160.73,225.76999999998952,2.2576999999998955
3755,2025-12-10 11:23:39,0.01,89934.95999999999,90160.73,225.77000000000407,2.2577000000000407
3756,2025-12-10 11:23:39,0.01,89934.96,90160.73,225.76999999998952,2.2576999999998955
3757,2025-12-10 11:23:39,0.01,89934.96,90160.73,225.76999999998952,2.2576999999998955
3841,2025-12-10 11:23:44,0.01,89974.49,90145.57,171.08000000000175,1.7108000000000174
3851,2025-12-10 11:23:44,0.01,89975.87,90145.21,169.34000000001106,1.6934000000001106
3852,2025-12-10 11:23:44,0.01,89975.87,90145.21,169.34000000001106,1.6934000000001106
3853,2025-12-10 11:23:44,0.01,89975.87,90145.21,169.34000000001106,1.6934000000001106
3854,2025-12-10 11:23:44,0.01,89975.87,90145.21,169.34000000001106,1.6934000000001106
3856,2025-12-10 11:23:44,0.01,89974.96,90145.04,170.0799999999872,1.700799999999872
3857,2025-12-10 11:23:44,0.01,89974.96,90145.04,170.0799999999872,1.700799999999872
3861,2025-12-10 11:23:45,0.01,89973.26,90151.71,178.45000000001164,1.7845000000001165
3862,2025-12-10 11:23:45,0.01,89973.26,90151.71,178.45000000001164,1.7845000000001165
3881,2025-12-10 11:23:46,0.01,89972.68,90149.6,176.9200000000128,1.769200000000128
3882,2025-12-10 11:23:46,0.01,89972.68,90149.6,176.9200000000128,1.769200000000128
3945,2025-12-10 11:23:49,0.01,90004.94,90171.4,166.45999999999185,1.6645999999999186
3946,2025-12-10 11:23:49,0.01,90004.94,90171.4,166.45999999999185,1.6645999999999186
3984,2025-12-10 11:23:51,0.01,90025.25,90167.2,141.9499999999971,1.419499999999971
3985,2025-12-10 11:23:51,0.01,90025.25,90167.2,141.9499999999971,1.419499999999971
3988,2025-12-10 11:23:51,0.01,90024.72,90167.2,142.47999999999593,1.4247999999999592
4021,2025-12-10 11:23:53,0.01,90013.13,90164.77,151.63999999999942,1.5163999999999942
4022,2025-12-10 11:23:53,0.01,90013.13,90164.158936,151.02893600000243,1.5102893600000245
4025,2025-12-10 11:23:53,0.01,90006.37,90164.23,157.86000000000058,1.5786000000000058
4026,2025-12-10 11:23:53,0.01,90006.37,90164.23,157.86000000000058,1.5786000000000058
4028,2025-12-10 11:23:53,0.01,90006.04,90164.23,158.19000000000233,1.5819000000000234
4029,2025-12-10 11:23:53,0.01,90006.04,90164.23,158.19000000000233,1.5819000000000234
4030,2025-12-10 11:23:53,0.01,90006.04,90164.23,158.19000000000233,1.5819000000000234
4035,2025-12-10 11:23:53,0.01,90004.91,90165.7,160.7899999999936,1.607899999999936
4036,2025-12-10 11:23:53,0.01,90004.91,90165.7,160.7899999999936,1.607899999999936
4037,2025-12-10 11:23:53,0.01,90004.91,90165.7,160.7899999999936,1.607899999999936
4038,2025-12-10 11:23:53,0.01,90004.91,90165.7,160.7899999999936,1.607899999999936
4039,2025-12-10 11:23:53,0.01,90004.91,90165.7,160.7899999999936,1.607899999999936
4061,2025-12-10 11:23:55,0.01,89990.94,90171.83,180.88999999999942,1.8088999999999942
4062,2025-12-10 11:23:55,0.01,89990.94,90171.83,180.88999999999942,1.8088999999999942
4063,2025-12-10 11:23:55,0.01,89990.94,90171.83,180.88999999999942,1.8088999999999942
4064,2025-12-10 11:23:55,0.01,89990.94,90171.83,180.88999999999942,1.8088999999999942
4065,2025-12-10 11:23:55,0.01,89990.94,90171.83,180.88999999999942,1.8088999999999942
4066,2025-12-10 11:23:55,0.009999999999999998,89990.97578400001,90171.83,180.85421599999245,1.8085421599999243
4067,2025-12-10 11:23:55,0.01,89991.18,90171.83,180.65000000000873,1.8065000000000873
4101,2025-12-10 11:23:57,0.01,89978.36,90176.39,198.02999999999884,1.9802999999999884
4149,2025-12-10 11:23:59,0.01,89954.69,90168.85,214.1600000000035,2.141600000000035
4150,2025-12-10 11:23:59,0.01,89954.69,90168.85,214.1600000000035,2.141600000000035
4181,2025-12-10 11:24:01,0.009999999999999998,89950.42,90148.91000000002,198.4900000000198,1.9849000000001975
4182,2025-12-10 11:24:01,0.01,89950.42,90148.91,198.49000000000524,1.9849000000000525
4183,2025-12-10 11:24:01,0.01,89950.42,90149.6,199.18000000000757,1.9918000000000757
4184,2025-12-10 11:24:01,0.01,89950.42,90148.91,198.49000000000524,1.9849000000000525
4185,2025-12-10 11:24:01,0.01,89950.74859999999,90150.78,200.03140000000712,2.0003140000000714
4186,2025-12-10 11:24:01,0.01,89950.95,90150.78,199.83000000000175,1.9983000000000175
4187,2025-12-10 11:24:01,0.01,89950.26,90150.78,200.52000000000407,2.0052000000000407
4188,2025-12-10 11:24:01,0.01,89950.95,90149.420396,198.47039600000426,1.9847039600000427
4242,2025-12-10 11:24:04,0.01,89954.98,90143.35,188.3700000000099,1.883700000000099
4243,2025-12-10 11:24:04,0.01,89954.98,90143.339085,188.3590850000037,1.883590850000037
4261,2025-12-10 11:24:05,0.01,89952.56,90146.72,194.1600000000035,1.941600000000035
4262,2025-12-10 11:24:05,0.01,89951.82876199999,90146.37,194.54123800000525,1.9454123800000525
4269,2025-12-10 11:24:05,0.01,89951.73,90146.87,195.13999999999942,1.9513999999999943
4281,2025-12-10 11:24:06,0.01,89956.07,90145.16,189.0899999999965,1.8908999999999652
4282,2025-12-10 11:24:06,0.01,89956.07,90145.16,189.0899999999965,1.8908999999999652
4283,2025-12-10 11:24:06,0.01,89956.07,90145.16,189.0899999999965,1.8908999999999652
4284,2025-12-10 11:24:06,0.01,89956.07,90145.16,189.0899999999965,1.8908999999999652
4285,2025-12-10 11:24:06,0.01,89956.07,90145.16,189.0899999999965,1.8908999999999652
4357,2025-12-10 11:24:09,0.01,89957.41,90135.99,178.58000000000175,1.7858000000000176
4361,2025-12-10 11:24:10,0.01,89956.25,90133.28,177.02999999999884,1.7702999999999884
4401,2025-12-10 11:24:12,0.01,89950.81,90138.78,187.97000000000116,1.8797000000000117
4402,2025-12-10 11:24:12,0.01,89950.81,90138.78,187.97000000000116,1.8797000000000117
4403,2025-12-10 11:24:12,0.01,89950.81,90138.78,187.97000000000116,1.8797000000000117
4421,2025-12-10 11:24:13,0.01,89950.66,90147.01,196.34999999999127,1.9634999999999128
4422,2025-12-10 11:24:13,0.01,89950.66,90147.01,196.34999999999127,1.9634999999999128
4441,2025-12-10 11:24:14,0.01,89962.17,90143.03,180.86000000000058,1.8086000000000058
4442,2025-12-10 11:24:14,0.01,89962.17,90143.03,180.86000000000058,1.8086000000000058
4501,2025-12-10 11:24:17,0.01,89943.78,90118.53,174.75,1.7475
4502,2025-12-10 11:24:17,0.01,89943.78,90118.53,174.75,1.7475
4541,2025-12-10 11:24:19,0.01,89951.31,90110.4,159.0899999999965,1.5908999999999651
4542,2025-12-10 11:24:19,0.01,89951.31,90110.4,159.0899999999965,1.5908999999999651
4543,2025-12-10 11:24:19,0.01,89951.31,90110.4,159.0899999999965,1.5908999999999651
4581,2025-12-10 11:24:21,0.01,89951.07,90111.73,160.65999999998894,1.6065999999998894
4601,2025-12-10 11:24:22,0.01,89948.92,90113.83,164.9100000000035,1.6491000000000349
4602,2025-12-10 11:24:22,0.01,89948.92,90113.83,164.9100000000035,1.6491000000000349
4621,2025-12-10 11:24:23,0.01,89951.41,90114.56,163.14999999999418,1.6314999999999418
4641,2025-12-10 11:24:24,0.01,89955.31,90129.68,174.36999999999534,1.7436999999999534
4642,2025-12-10 11:24:24,0.01,89955.31,90129.68,174.36999999999534,1.7436999999999534
4643,2025-12-10 11:24:24,0.01,89955.31,90129.68,174.36999999999534,1.7436999999999534
4644,2025-12-10 11:24:24,0.01,89955.31,90129.68,174.36999999999534,1.7436999999999534
4645,2025-12-10 11:24:24,0.01,89955.31,90129.68,174.36999999999534,1.7436999999999534
4646,2025-12-10 11:24:24,0.01,89955.31,90129.68,174.36999999999534,1.7436999999999534
4647,2025-12-10 11:24:24,0.01,89955.31,90129.68,174.36999999999534,1.7436999999999534
4701,2025-12-10 11:24:27,0.01,89959.23,90136.49,177.2600000000093,1.7726000000000932
4745,2025-12-10 11:24:29,0.01,89960.96,90146.16,185.1999999999971,1.851999999999971
4746,2025-12-10 11:24:29,0.01,89960.96,90146.16,185.1999999999971,1.851999999999971
4747,2025-12-10 11:24:29,0.01,89960.96,90146.16,185.1999999999971,1.851999999999971
4748,2025-12-10 11:24:29,0.01,89960.96,90146.16,185.1999999999971,1.851999999999971
4759,2025-12-10 11:24:29,0.01,89961.76,90145.74,183.98000000001048,1.839800000000105
4760,2025-12-10 11:24:29,0.01,89961.17,90145.74,184.57000000000698,1.8457000000000698
4781,2025-12-10 11:24:31,0.01,89972.86,90148.57,175.7100000000064,1.757100000000064
4801,2025-12-10 11:24:32,0.01,89971.0,90148.3,177.3000000000029,1.7730000000000292
4841,2025-12-10 11:24:34,0.01,89969.34,90152.99,183.65000000000873,1.8365000000000873
4852,2025-12-10 11:24:34,0.01,89969.39,90153.14,183.75,1.8375000000000001
4853,2025-12-10 11:24:34,0.01,89969.39,90153.14,183.75,1.8375000000000001
4854,2025-12-10 11:24:34,0.01,89969.31842,90153.14,183.82158000000345,1.8382158000000346
4908,2025-12-10 11:24:37,0.01,89955.92,90169.33105999998,213.411059999984,2.1341105999998398
